plasmid_id,plasmid_name,TGframe,orf_frame,strand,start,stop,length_aa,overlap,has_promoter,has_polyA,dist_promoter,dist_polyA,expressible,is_risk
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,1,2,+,4706,6088,461,spanning_target_gene,TRUE,TRUE,12,1665,TRUE,FALSE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-,2,+,6416,6925,170,outside_target_gene,TRUE,TRUE,1722,828,FALSE,FALSE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-,2,+,8843,316,287,outside_target_gene,TRUE,TRUE,0,7437,FALSE,FALSE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-,3,+,4071,4508,146,outside_target_gene,TRUE,TRUE,325,3245,FALSE,FALSE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-,3,+,6429,6959,177,outside_target_gene,TRUE,TRUE,1735,794,FALSE,FALSE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-,2,-,3813,4433,207,outside_target_gene,TRUE,TRUE,67,3320,FALSE,FALSE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-,2,-,2409,2789,127,outside_target_gene,TRUE,TRUE,457,4964,FALSE,FALSE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-1,3,-,4505,6142,546,spanning_target_gene,TRUE,TRUE,759,1611,TRUE,TRUE
183790,Lenti-TargetBC-5xTAPE-1-pegRNA-InsertBC,-,3,-,1400,1699,100,outside_target_gene,TRUE,TRUE,1944,6054,FALSE,FALSE
183903,pX4,-,1,+,5179,5988,270,outside_target_gene,TRUE,TRUE,133,1064,FALSE,FALSE
183903,pX4,-,2,+,4001,5056,352,outside_target_gene,TRUE,TRUE,5740,1996,FALSE,FALSE
183903,pX4,1,1,-,1922,2641,240,spanning_target_gene,TRUE,TRUE,3661,4411,TRUE,FALSE
183903,pX4,-,2,-,4462,4932,157,outside_target_gene,TRUE,TRUE,6201,2120,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,1,+,3988,4554,189,outside_target_gene,TRUE,TRUE,796,5663,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,1,+,4903,5586,228,outside_target_gene,TRUE,TRUE,811,4631,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,1,2,+,1265,2218,318,spanning_target_gene,TRUE,TRUE,1257,42,TRUE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,2,+,5075,5461,129,outside_target_gene,TRUE,TRUE,983,4756,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,3,+,2283,2849,189,outside_target_gene,TRUE,TRUE,798,47,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,1,-,2427,2753,109,outside_target_gene,TRUE,TRUE,942,143,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,2,-,5951,6811,287,outside_target_gene,TRUE,TRUE,1859,3406,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,2,-,5423,5749,109,outside_target_gene,TRUE,TRUE,1331,4468,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,2,-,116,517,134,outside_target_gene,TRUE,TRUE,108,1743,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,3,-,5212,5526,105,outside_target_gene,TRUE,TRUE,1120,4691,FALSE,FALSE
183754,AAVS1-Bxb1-LP-TC,-,3,-,715,1092,126,outside_target_gene,TRUE,TRUE,707,1168,FALSE,FALSE
183727,pHAGE-EGFP-SKL,-,3,+,6609,6989,127,outside_target_gene,TRUE,TRUE,729,4351,FALSE,FALSE
183727,pHAGE-EGFP-SKL,-,1,-,3130,3474,115,outside_target_gene,TRUE,TRUE,542,7866,FALSE,FALSE
183727,pHAGE-EGFP-SKL,-,1,-,955,1815,287,outside_target_gene,TRUE,TRUE,1082,954,FALSE,FALSE
183727,pHAGE-EGFP-SKL,1,2,-,3900,4628,243,spanning_target_gene,TRUE,TRUE,743,6712,TRUE,FALSE
183727,pHAGE-EGFP-SKL,-,2,-,3270,3794,175,outside_target_gene,TRUE,TRUE,113,7546,FALSE,FALSE
183727,pHAGE-EGFP-SKL,-,3,-,5900,6904,335,outside_target_gene,TRUE,TRUE,20,4436,FALSE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,1,1,+,1000,2061,354,spanning_target_gene,TRUE,TRUE,2680,730,TRUE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,-,1,+,2275,2808,178,outside_target_gene,TRUE,TRUE,3955,6028,FALSE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,-,1,+,3106,3546,147,outside_target_gene,TRUE,TRUE,4786,5290,FALSE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,-,3,+,423,854,144,outside_target_gene,TRUE,TRUE,2103,1937,FALSE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,-,3,+,2262,2873,204,outside_target_gene,TRUE,TRUE,3942,5963,FALSE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,-,3,+,4365,5225,287,outside_target_gene,TRUE,TRUE,0,3611,FALSE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,-,1,-,727,1167,147,outside_target_gene,TRUE,TRUE,2407,1624,FALSE,FALSE
183775,pAAV-CAG-SV40NLSf-GFP-3xmiR122-WPRE-HGHpA,-,2,-,3156,3503,116,outside_target_gene,TRUE,TRUE,4836,5333,FALSE,FALSE
183804,pAAV-Gad65P-eGFP-3XNLS-WPRE-pA,-,1,+,5791,6102,104,outside_target_gene,TRUE,TRUE,370,2847,FALSE,FALSE
183804,pAAV-Gad65P-eGFP-3XNLS-WPRE-pA,1,2,+,959,2017,353,spanning_target_gene,TRUE,TRUE,995,669,TRUE,FALSE
183804,pAAV-Gad65P-eGFP-3XNLS-WPRE-pA,-,2,+,2156,2743,196,outside_target_gene,TRUE,TRUE,2192,6206,FALSE,FALSE
183804,pAAV-Gad65P-eGFP-3XNLS-WPRE-pA,-,3,+,2169,2699,177,outside_target_gene,TRUE,TRUE,2205,6250,FALSE,FALSE
183804,pAAV-Gad65P-eGFP-3XNLS-WPRE-pA,-,2,-,5671,6018,116,outside_target_gene,TRUE,TRUE,250,2931,FALSE,FALSE
183804,pAAV-Gad65P-eGFP-3XNLS-WPRE-pA,-,3,-,4455,5315,287,outside_target_gene,TRUE,TRUE,992,3634,FALSE,FALSE
183904,pX3,-,1,+,943,1758,272,outside_target_gene,TRUE,TRUE,2682,4846,FALSE,FALSE
183904,pX3,-,3,+,3969,4649,227,outside_target_gene,TRUE,TRUE,5708,1955,FALSE,FALSE
183904,pX3,-,3,+,4731,5540,270,outside_target_gene,TRUE,TRUE,133,1064,FALSE,FALSE
183904,pX3,1,1,-,1890,2609,240,spanning_target_gene,TRUE,TRUE,3629,3995,TRUE,FALSE
183906,LV-hGFAP-GFP,3,1,+,1051,3156,702,spanning_target_gene,TRUE,TRUE,2047,185,TRUE,TRUE
183906,LV-hGFAP-GFP,-,2,+,8,409,134,outside_target_gene,TRUE,TRUE,1004,2932,FALSE,FALSE
183906,LV-hGFAP-GFP,1,2,+,1256,1993,246,spanning_target_gene,TRUE,TRUE,2252,1348,TRUE,FALSE
183906,LV-hGFAP-GFP,-,3,+,726,1058,111,outside_target_gene,TRUE,TRUE,1722,2283,FALSE,FALSE
183906,LV-hGFAP-GFP,-,3,+,4497,4871,125,outside_target_gene,TRUE,TRUE,18,129,FALSE,FALSE
183906,LV-hGFAP-GFP,-,3,+,8883,409,288,outside_target_gene,TRUE,TRUE,542,2932,FALSE,FALSE
183906,LV-hGFAP-GFP,-,1,-,549,866,106,outside_target_gene,TRUE,TRUE,1545,2475,FALSE,FALSE
183906,LV-hGFAP-GFP,-,2,-,8798,9178,127,outside_target_gene,TRUE,TRUE,457,3500,FALSE,FALSE
183906,LV-hGFAP-GFP,-,2,-,6332,7192,287,outside_target_gene,TRUE,TRUE,1082,5486,FALSE,FALSE
183906,LV-hGFAP-GFP,-,3,-,2110,2613,168,outside_target_gene,TRUE,TRUE,3106,728,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,1,+,4534,4908,125,outside_target_gene,TRUE,TRUE,18,129,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,1,+,8920,9783,288,outside_target_gene,TRUE,TRUE,542,3945,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,2,+,2150,3193,348,outside_target_gene,TRUE,TRUE,4122,185,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,2,+,10100,82,111,outside_target_gene,TRUE,TRUE,1722,3296,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,1,3,+,291,2036,582,spanning_target_gene,TRUE,TRUE,2263,1342,TRUE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,2,-,8835,9215,127,outside_target_gene,TRUE,TRUE,457,4513,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,2,-,6369,7229,287,outside_target_gene,TRUE,TRUE,1082,6499,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,3,-,9923,10240,106,outside_target_gene,TRUE,TRUE,1545,3488,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,3,-,2147,2650,168,outside_target_gene,TRUE,TRUE,4119,728,FALSE,FALSE
183908,LV-hGFAP-GFP-T2A-SOX2,-,3,-,1085,1387,101,outside_target_gene,TRUE,TRUE,3057,1991,FALSE,FALSE
183917,rTetR-GFP-VP16,3,1,+,1291,2106,272,spanning_target_gene,TRUE,TRUE,637,398,TRUE,TRUE
183917,rTetR-GFP-VP16,-,1,+,3613,4407,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183917,rTetR-GFP-VP16,1,2,+,710,2392,561,spanning_target_gene,TRUE,TRUE,56,112,TRUE,FALSE
183917,rTetR-GFP-VP16,-,2,+,3785,4171,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183917,rTetR-GFP-VP16,-,3,+,867,1169,101,outside_target_gene,TRUE,TRUE,213,1335,FALSE,FALSE
183917,rTetR-GFP-VP16,-,3,+,4428,4877,150,outside_target_gene,TRUE,TRUE,849,3259,FALSE,FALSE
183917,rTetR-GFP-VP16,-,3,-,3922,4458,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183910,LV-hNG2-GFP,-,1,+,4567,4941,125,outside_target_gene,TRUE,TRUE,18,129,FALSE,FALSE
183910,LV-hNG2-GFP,-,1,+,8953,9816,288,outside_target_gene,TRUE,TRUE,542,3641,FALSE,FALSE
183910,LV-hNG2-GFP,-,2,+,2204,3247,348,outside_target_gene,TRUE,TRUE,3818,185,FALSE,FALSE
183910,LV-hNG2-GFP,1,3,+,1347,2084,246,spanning_target_gene,TRUE,TRUE,2961,1348,TRUE,FALSE
183910,LV-hNG2-GFP,-,1,-,2201,2704,168,outside_target_gene,TRUE,TRUE,3815,728,FALSE,FALSE
183910,LV-hNG2-GFP,-2,1,-,1034,1390,119,partial_target_gene,TRUE,TRUE,2648,2042,TRUE,TRUE
183910,LV-hNG2-GFP,-,3,-,8868,9248,127,outside_target_gene,TRUE,TRUE,457,4209,FALSE,FALSE
183910,LV-hNG2-GFP,-,3,-,6402,7262,287,outside_target_gene,TRUE,TRUE,1082,6195,FALSE,FALSE
183911,pENTR-attB-PUb-GFP,1,2,+,1571,2380,270,spanning_target_gene,TRUE,TRUE,3310,121,TRUE,FALSE
183911,pENTR-attB-PUb-GFP,-,2,+,2837,3646,270,outside_target_gene,TRUE,TRUE,133,3298,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,1,+,4048,4422,125,outside_target_gene,TRUE,TRUE,18,129,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,1,+,8434,9297,288,outside_target_gene,TRUE,TRUE,542,4448,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,2,+,1664,2707,348,outside_target_gene,TRUE,TRUE,4625,185,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,2,+,9614,9946,111,outside_target_gene,TRUE,TRUE,1722,3799,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,1,3,+,831,1550,240,spanning_target_gene,TRUE,TRUE,3792,1342,TRUE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,3,+,9939,243,386,outside_target_gene,TRUE,TRUE,2047,2649,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,1,-,9998,10447,150,outside_target_gene,TRUE,TRUE,2106,3298,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,1,-,9437,9754,106,outside_target_gene,TRUE,TRUE,1545,3991,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,1,-,1661,2164,168,outside_target_gene,TRUE,TRUE,4622,728,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,3,-,8349,8729,127,outside_target_gene,TRUE,TRUE,457,5016,FALSE,FALSE
183909,LV-hGFAP-SOX2-IRES-GFP,-,3,-,5883,6743,287,outside_target_gene,TRUE,TRUE,1082,7002,FALSE,FALSE
183923,NLS-dCas9-HA-NLS-GFP-VP16,-,1,+,7219,8013,265,outside_target_gene,TRUE,TRUE,371,231,FALSE,FALSE
183923,NLS-dCas9-HA-NLS-GFP-VP16,-,2,+,7391,7777,129,outside_target_gene,TRUE,TRUE,543,467,FALSE,FALSE
183923,NLS-dCas9-HA-NLS-GFP-VP16,1,3,+,678,6020,1781,spanning_target_gene,TRUE,TRUE,56,112,TRUE,FALSE
183923,NLS-dCas9-HA-NLS-GFP-VP16,-,3,+,8034,8483,150,outside_target_gene,TRUE,TRUE,1186,6919,FALSE,FALSE
183923,NLS-dCas9-HA-NLS-GFP-VP16,-,1,-,7528,8064,179,outside_target_gene,TRUE,TRUE,680,180,FALSE,FALSE
183923,NLS-dCas9-HA-NLS-GFP-VP16,-,3,-,2669,3118,150,outside_target_gene,TRUE,TRUE,2047,3014,FALSE,FALSE
183923,NLS-dCas9-HA-NLS-GFP-VP16,-,3,-,500,883,128,outside_target_gene,TRUE,TRUE,2922,5249,FALSE,FALSE
183918,rTetR-GFP-VPR,3,1,+,1291,2106,272,spanning_target_gene,TRUE,TRUE,637,1668,TRUE,TRUE
183918,rTetR-GFP-VPR,-,1,+,5698,6147,150,outside_target_gene,TRUE,TRUE,849,4529,FALSE,FALSE
183918,rTetR-GFP-VPR,1,2,+,710,3760,1017,spanning_target_gene,TRUE,TRUE,56,14,TRUE,FALSE
183918,rTetR-GFP-VPR,-,2,+,4883,5677,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183918,rTetR-GFP-VPR,-,3,+,867,1169,101,outside_target_gene,TRUE,TRUE,213,2605,FALSE,FALSE
183918,rTetR-GFP-VPR,-,3,+,5055,5441,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183918,rTetR-GFP-VPR,-,1,-,5192,5728,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183918,rTetR-GFP-VPR,-2,2,-,2002,2334,111,partial_target_gene,TRUE,TRUE,1348,1440,TRUE,TRUE
183920,GFP-LacI,-,3,+,4755,5291,179,outside_target_gene,TRUE,TRUE,1268,1295,FALSE,FALSE
183920,GFP-LacI,-,1,-,4806,5600,265,outside_target_gene,TRUE,TRUE,1319,986,FALSE,FALSE
183920,GFP-LacI,-,2,-,5042,5428,129,outside_target_gene,TRUE,TRUE,1555,1158,FALSE,FALSE
183920,GFP-LacI,-,3,-,4336,4785,150,outside_target_gene,TRUE,TRUE,849,1801,FALSE,FALSE
183920,GFP-LacI,1,3,-,1285,3123,613,spanning_target_gene,TRUE,TRUE,839,1403,TRUE,FALSE
183916,rTetR-GFP,-,3,+,3021,3557,179,outside_target_gene,TRUE,TRUE,1623,1295,FALSE,FALSE
183916,rTetR-GFP,3,1,-,5196,556,272,spanning_target_gene,TRUE,TRUE,831,2236,TRUE,TRUE
183916,rTetR-GFP,-,1,-,3072,3866,265,outside_target_gene,TRUE,TRUE,1674,986,FALSE,FALSE
183916,rTetR-GFP,-,1,-,678,980,101,outside_target_gene,TRUE,TRUE,1768,1812,FALSE,FALSE
183916,rTetR-GFP,1,2,-,5087,1137,502,spanning_target_gene,TRUE,TRUE,722,1655,TRUE,FALSE
183916,rTetR-GFP,-,2,-,3308,3694,129,outside_target_gene,TRUE,TRUE,1910,1158,FALSE,FALSE
183916,rTetR-GFP,-,3,-,2602,3051,150,outside_target_gene,TRUE,TRUE,1204,1801,FALSE,FALSE
183926,PHR-GFP,-,1,+,4678,5127,150,outside_target_gene,TRUE,TRUE,849,3937,FALSE,FALSE
183926,PHR-GFP,-,2,+,3863,4657,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183926,PHR-GFP,1,3,+,282,2642,787,spanning_target_gene,TRUE,TRUE,56,112,TRUE,FALSE
183926,PHR-GFP,-,3,+,4035,4421,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183926,PHR-GFP,-,2,-,4172,4708,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,1,+,1771,2220,150,outside_target_gene,TRUE,TRUE,1186,8522,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,1,1,+,3685,10611,2309,spanning_target_gene,TRUE,TRUE,56,131,TRUE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,2,+,956,1750,265,outside_target_gene,TRUE,TRUE,371,231,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,3,+,1128,1514,129,outside_target_gene,TRUE,TRUE,543,467,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,1,-,10092,10547,152,outside_target_gene,TRUE,TRUE,6463,195,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,1,-,5676,6125,150,outside_target_gene,TRUE,TRUE,2047,4617,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,1,-,3507,3890,128,outside_target_gene,TRUE,TRUE,2922,6852,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,2,-,1265,1801,179,outside_target_gene,TRUE,TRUE,680,180,FALSE,FALSE
183925,NLS-dCas9-HA-NLS--GFP-p300,-,3,-,8992,9372,127,outside_target_gene,TRUE,TRUE,5363,1370,FALSE,FALSE
183927,PHR-GFP-VP16,1,1,+,625,3168,848,spanning_target_gene,TRUE,TRUE,56,112,TRUE,FALSE
183927,PHR-GFP-VP16,-,1,+,4561,4947,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183927,PHR-GFP-VP16,-,2,+,5204,5653,150,outside_target_gene,TRUE,TRUE,849,4120,FALSE,FALSE
183927,PHR-GFP-VP16,-,3,+,4389,5183,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183927,PHR-GFP-VP16,-,1,-,4698,5234,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183928,PHR-GFP-VPR,-,1,+,5830,6216,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183928,PHR-GFP-VPR,-,2,+,6473,6922,150,outside_target_gene,TRUE,TRUE,849,5390,FALSE,FALSE
183928,PHR-GFP-VPR,1,3,+,624,4535,1304,spanning_target_gene,TRUE,TRUE,56,14,TRUE,FALSE
183928,PHR-GFP-VPR,-,3,+,5658,6452,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183928,PHR-GFP-VPR,-2,1,-,2777,3109,111,partial_target_gene,TRUE,TRUE,2209,1440,TRUE,TRUE
183928,PHR-GFP-VPR,-,3,-,5967,6503,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,-,1,+,11761,12210,150,outside_target_gene,TRUE,TRUE,1186,10682,FALSE,FALSE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,-,2,+,10946,11740,265,outside_target_gene,TRUE,TRUE,371,231,FALSE,FALSE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,1,3,+,642,9728,3029,spanning_target_gene,TRUE,TRUE,56,131,TRUE,FALSE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,-,3,+,11118,11504,129,outside_target_gene,TRUE,TRUE,543,467,FALSE,FALSE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,-,2,-,11255,11791,179,outside_target_gene,TRUE,TRUE,680,180,FALSE,FALSE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,-2,2,-,7970,8302,111,partial_target_gene,TRUE,TRUE,7384,1557,TRUE,TRUE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,-,2,-,2633,3082,150,outside_target_gene,TRUE,TRUE,2047,6777,FALSE,FALSE
183924,NLS-dCas9-HA-NLS-GFP4-VPR,-,2,-,464,847,128,outside_target_gene,TRUE,TRUE,2922,9012,FALSE,FALSE
183930,PHR-GFP-Rta,1,1,+,625,3537,971,spanning_target_gene,TRUE,TRUE,56,14,TRUE,FALSE
183930,PHR-GFP-Rta,-,1,+,4660,5454,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183930,PHR-GFP-Rta,-,2,+,4832,5218,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183930,PHR-GFP-Rta,-,3,+,5475,5924,150,outside_target_gene,TRUE,TRUE,849,4391,FALSE,FALSE
183930,PHR-GFP-Rta,-,2,-,4969,5505,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183930,PHR-GFP-Rta,-1,2,-,2080,3147,356,spanning_target_gene,TRUE,TRUE,1511,404,TRUE,TRUE
183929,PHR-GFP-p65,1,1,+,625,3747,1041,spanning_target_gene,TRUE,TRUE,56,14,TRUE,FALSE
183929,PHR-GFP-p65,-,1,+,4870,5664,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183929,PHR-GFP-p65,-,2,+,5042,5428,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183929,PHR-GFP-p65,-,3,+,5685,6134,150,outside_target_gene,TRUE,TRUE,849,4601,FALSE,FALSE
183929,PHR-GFP-p65,-,2,-,5179,5715,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183934,NLS-tdPCP-GFP,-,1,+,3382,4176,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183934,NLS-tdPCP-GFP,1,2,+,638,2152,505,spanning_target_gene,TRUE,TRUE,77,121,TRUE,FALSE
183934,NLS-tdPCP-GFP,-,2,+,3554,3940,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183934,NLS-tdPCP-GFP,-,3,+,4197,4646,150,outside_target_gene,TRUE,TRUE,849,3106,FALSE,FALSE
183934,NLS-tdPCP-GFP,-,3,-,3691,4227,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183933,PHR-GFP-FUSN-VP16,1,1,+,625,3810,1062,spanning_target_gene,TRUE,TRUE,56,112,TRUE,FALSE
183933,PHR-GFP-FUSN-VP16,-,1,+,5203,5589,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183933,PHR-GFP-FUSN-VP16,-,2,+,2885,3397,171,outside_target_gene,TRUE,TRUE,2316,525,FALSE,FALSE
183933,PHR-GFP-FUSN-VP16,-,2,+,5846,6295,150,outside_target_gene,TRUE,TRUE,849,4762,FALSE,FALSE
183933,PHR-GFP-FUSN-VP16,-,3,+,5031,5825,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183933,PHR-GFP-FUSN-VP16,-,1,-,5340,5876,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183931,PHR-GFP-STAT2,-,1,+,559,1353,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183931,PHR-GFP-STAT2,-,2,+,731,1117,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183931,PHR-GFP-STAT2,-,3,+,1374,1823,150,outside_target_gene,TRUE,TRUE,849,6511,FALSE,FALSE
183931,PHR-GFP-STAT2,1,3,+,3288,8222,1645,spanning_target_gene,TRUE,TRUE,56,112,TRUE,FALSE
183931,PHR-GFP-STAT2,-,2,-,7667,8083,139,outside_target_gene,TRUE,TRUE,4435,251,FALSE,FALSE
183931,PHR-GFP-STAT2,-,2,-,7154,7510,119,outside_target_gene,TRUE,TRUE,3922,824,FALSE,FALSE
183931,PHR-GFP-STAT2,-,3,-,868,1404,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183966,pB PUb-integrase,1,1,+,4375,5094,240,spanning_target_gene,FALSE,TRUE,-,121,FALSE,FALSE
183966,pB PUb-integrase,-,2,+,1679,3631,651,outside_target_gene,FALSE,TRUE,-,107,FALSE,FALSE
183966,pB PUb-integrase,-,1,-,5604,5903,100,outside_target_gene,FALSE,TRUE,-,10,FALSE,FALSE
183966,pB PUb-integrase,-,3,-,7006,7815,270,outside_target_gene,FALSE,TRUE,-,3847,FALSE,FALSE
183966,pB PUb-integrase,-,3,-,2965,3648,228,outside_target_gene,FALSE,TRUE,-,90,FALSE,FALSE
183935,NLS-tdPCP-GFP-VP16,-,1,+,3694,4488,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183935,NLS-tdPCP-GFP-VP16,1,2,+,638,2473,612,spanning_target_gene,TRUE,TRUE,77,112,TRUE,FALSE
183935,NLS-tdPCP-GFP-VP16,-,2,+,3866,4252,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183935,NLS-tdPCP-GFP-VP16,-,3,+,4509,4958,150,outside_target_gene,TRUE,TRUE,849,3418,FALSE,FALSE
183935,NLS-tdPCP-GFP-VP16,-,3,-,4003,4539,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
183932,PHR-GFP-FUSN,-,1,+,1336,1785,150,outside_target_gene,TRUE,TRUE,849,4441,FALSE,FALSE
183932,PHR-GFP-FUSN,1,1,+,3250,6114,955,spanning_target_gene,TRUE,TRUE,56,112,TRUE,FALSE
183932,PHR-GFP-FUSN,-,2,+,521,1315,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
183932,PHR-GFP-FUSN,-,2,+,5510,6022,171,outside_target_gene,TRUE,TRUE,2316,204,FALSE,FALSE
183932,PHR-GFP-FUSN,-,3,+,693,1079,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
183932,PHR-GFP-FUSN,-,2,-,830,1366,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
184044,H2B-GFP-INCENP∆cen,-,1,+,3514,3954,147,outside_target_gene,TRUE,TRUE,2945,550,FALSE,FALSE
184044,H2B-GFP-INCENP∆cen,-,1,+,5785,6171,129,outside_target_gene,TRUE,TRUE,206,467,FALSE,FALSE
184044,H2B-GFP-INCENP∆cen,-,2,+,6428,6877,150,outside_target_gene,TRUE,TRUE,849,5344,FALSE,FALSE
184044,H2B-GFP-INCENP∆cen,1,3,+,597,4337,1247,spanning_target_gene,TRUE,TRUE,28,167,TRUE,FALSE
184044,H2B-GFP-INCENP∆cen,-,3,+,5613,6407,265,outside_target_gene,TRUE,TRUE,34,231,FALSE,FALSE
184044,H2B-GFP-INCENP∆cen,-,1,-,5922,6458,179,outside_target_gene,TRUE,TRUE,343,180,FALSE,FALSE
